dataset,unit_id,regime_id,predeclared_mechanism,mechanism_status,activation_measure,static_selected_policy,dynamic_selected_policy,winner_agreement,dynamic_regret,within_material_tolerance,execution_agreement,best_simple_policy_cost,best_advanced_policy_cost,attainable_improvement,simple_policy_improvement_recovered,counterexample_flag,evidence_source
M5,FOODS_3_681__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,3374.9032945913746,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_681__WI_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,14550.358304953557,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_694__CA_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,3865.19693877695,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_694__WI_1,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,accuracy_first,0,264.6197817162915,False,True,3673.9363087810643,,,,True,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_694__WI_2,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,1822.10806402677,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_694__WI_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,2575.065308324023,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_711__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,accuracy_first,0,93.57814592893624,False,False,1613.4034627048925,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_711__WI_2,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_rate_limited,operationally_weighted_ensemble,0,39.900806747653405,False,False,3038.8346592423122,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_714__CA_1,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,7691.905302417216,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_714__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,2211.0635675354797,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
