dataset,scenario_id,planning_unit,selected_budget_K,budget_rule,unconstrained_dp_switch_count,budgeted_dp_switch_count,switch_reduction,expected_nonbinding,expected_binding,unconstrained_path_exceedance,classification_basis,constraint_activated,rate_limit_binding,switch_budget_binding,path_agreement,model_path_agreement,executed_plan_agreement,switch_count_agreement,unrounded_cost_agreement,operational_outcomes_agreement,dynamic_cost_difference,governance_cost_difference,unrounded_cost_difference,structural_equivalence,tie_flag,beam_width,state_rounding_rule,candidate_ordering,tie_breaking,implementation_branch_difference,numerical_tolerance,total_holding_cost_difference,total_shortage_cost_difference,total_order_change_cost_difference,total_expedite_cost_difference,total_switching_cost_difference,fill_rate_difference,average_on_hand_inventory_difference,ending_backlog_difference,total_lost_sales_difference,execution_violation_units_difference,planning_execution_gap_rate_difference,plan_volatility_difference,disagreement_diagnostic,n_expected_binding_units,n_total_units,expected_binding_rate,mean_effect_when_expected_binding,n_binding_units,activation_rate,mean_effect_when_binding
Walmart,frozen_horizon,store_031__dept_092,1,validation_q25,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_031__dept_095,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-28885.401250483817,-0.5,-28885.401250483817,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-29527.11883420497,0.0,642.2175837209998,0.0,-0.5,0.0,-2271.316833400386,0.0,0.0,0.0,0.0,12844.351674420002,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_032__dept_092,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-254.83203846146353,-0.5,-254.83203846146353,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-254.33203846157994,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-5086.640769231599,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_032__dept_095,1,validation_q25,3.0,0.0,3.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,12787.9382951,-1.5,12787.9382951,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,15012.545939776232,0.0,-2223.1076446760726,0.0,-1.5,0.0,1154.811226136626,0.0,0.0,0.0,0.0,-44462.152893521445,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_033__dept_094,1,validation_q25,3.0,1.0,2.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-25780.23961563909,-1.0,-25780.23961563909,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,10238.385833696535,-35536.40169542245,-481.2237539131884,0.0,-1.0,0.021689630785098446,787.5681410535808,-1316.1634615357762,0.0,0.0,0.0,-9624.475078263786,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_035__dept_072,1,validation_q25,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_036__dept_087,1,validation_q25,0.0,0.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_038__dept_002,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-38.699475314198935,-0.5,-38.699475314198935,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-38.1994753141978,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-763.9895062839569,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_039__dept_092,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-52.953599951113574,-0.5,-52.953599951113574,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-52.45359995108811,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1049.0719990217476,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_039__dept_095,1,validation_q25,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_040__dept_042,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-10.520807692282688,-0.5,-10.520807692282688,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-10.02080769228155,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-200.41615384563192,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_040__dept_092,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,1599.2482211824972,-0.5,1599.2482211824972,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,1769.662692304526,-149.09423073750804,-20.820240384602585,0.0,-0.5,2.229996945923851e-05,136.1278994080385,0.0,0.0,857.4776923077588,0.0769230769230769,-416.4048076921026,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_041__dept_033,1,validation_q25,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_041__dept_092,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-369.1882307692431,-0.5,-369.1882307692431,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-368.6882307692722,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-7373.764615385415,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_041__dept_095,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-26354.41423076461,-0.5,-26354.41423076461,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-27256.947692302987,0.0,903.0334615383326,0.0,-0.5,0.0,-2096.6882840233156,0.0,0.0,0.0,0.0,18060.66923076671,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_041__dept_096,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,7.016315920474881,-0.5,7.016315920474881,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,7.516315920477155,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,150.3263184095431,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_042__dept_092,1,validation_q25,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_043__dept_092,1,validation_q25,2.0,1.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-297.1070934329764,-0.5,-297.1070934329764,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-296.60709343300095,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-5932.141868660023,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_044__dept_009,1,validation_q25,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,frozen_horizon,store_044__dept_017,1,validation_q25,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,67,100,0.67,7183.49466200992,67,0.67,7183.49466200992
Walmart,governance_fixed_K2,store_001__dept_038,2,fixed_K2,7.0,2.0,5.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,46554.0453203565,-2.5,46554.0453203565,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,4483.063367172377,39843.552859585616,2229.92909359839,0.0,-2.5,-0.008031269746040182,344.85102824403293,0.0,0.0,1711.374232485628,0.0769230769230769,44598.58187196776,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_001__dept_090,2,fixed_K2,9.0,2.0,7.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,127580.82126870996,-3.5,127580.82126870996,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-32933.180808890844,158653.24421584868,1864.2578617521094,0.0,-3.5,-0.027526940644697184,-2533.321600683921,0.0,0.0,-752.3961538464937,0.0,37285.15723504219,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_001__dept_092,2,fixed_K2,9.0,2.0,7.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,142315.8398239445,-3.5,142315.8398239445,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-93754.35836960562,240676.78604115514,-4603.087847604971,0.0,-3.5,-0.02577793628007674,-7211.873720738877,4292.565479664831,0.0,-19505.70349688717,-0.1538461538461538,-92061.75695209941,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_001__dept_095,2,fixed_K2,7.0,2.0,5.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-7602.316549786832,-2.5,-7602.316549786832,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-1389.3903747329023,0.0,-6210.4261750539845,0.0,-2.5,0.0,-106.87618267176731,0.0,0.0,3052.5924999979907,-0.0769230769230769,-124208.52350107956,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_001__dept_098,2,fixed_K2,8.0,2.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,333.6842669065227,-3.0,333.6842669065227,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,306.20975545217516,30.474511454282265,0.0,-3.0,-0.00040117315887555627,0.0,61.24195109043649,0.0,4263.1503117463435,0.0,609.4902290856407,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_002__dept_038,2,fixed_K2,9.0,2.0,7.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-49525.96461143624,-3.5,-49525.96461143624,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-47479.58662585961,0.0,-2042.8779855767934,0.0,-3.5,0.0,-3652.2758942968794,0.0,0.0,-3683.5369309289817,-0.1538461538461538,-40857.55971153587,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_002__dept_090,2,fixed_K2,8.0,2.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,54263.86596134119,-3.0,54263.86596134119,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-5879.349890277721,60774.82970032847,-628.613848709816,0.0,-3.0,-0.009269483381962762,-452.2576838675013,2692.4811646820744,0.0,0.0,0.0,-12572.276974196313,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_002__dept_091,2,fixed_K2,11.0,2.0,9.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-30089.54360924242,-4.5,-30089.54360924242,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-29644.123487038072,0.0,-440.9201222044803,0.0,-4.5,0.0,-2280.317191310649,0.0,0.0,6680.683362558142,0.0,-8818.402444089588,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_002__dept_092,2,fixed_K2,9.0,2.0,7.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,645952.4384504007,-3.5,645952.4384504007,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-11663.83203235548,663124.9100995212,-5505.139616764631,0.0,-3.5,-0.058606525035031276,-897.2178486427583,4956.5499999994645,0.0,-38096.96384750563,-0.1538461538461538,-110102.79233529267,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_002__dept_095,2,fixed_K2,7.0,2.0,5.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-50535.346615382936,-2.5,-50535.346615382936,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-49957.4923076909,0.0,-575.3543076920541,0.0,-2.5,0.0,-3842.8840236685064,0.0,0.0,0.0,0.0,-11507.086153841083,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_003__dept_014,2,fixed_K2,9.0,2.0,7.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-2892.9827736025836,-3.5,-2892.9827736025836,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-2666.8365810473333,0.0,-222.6461925552601,0.0,-3.5,0.0,-205.1412754651792,0.0,0.0,734.2340411737114,0.0,-4452.923851105204,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_003__dept_038,2,fixed_K2,11.0,2.0,9.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,138495.1746135042,-4.5,138495.1746135042,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,10836.309672197327,127074.01021134766,589.3547299595102,0.0,-4.5,-0.02234286617826997,833.5622824767051,2309.911538461063,0.0,11309.457211175657,0.0769230769230769,11787.094599190168,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_004__dept_002,2,fixed_K2,7.0,2.0,5.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,10884.205116074067,-2.5,10884.205116074067,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,11719.157837399049,0.0,-832.4527213254132,0.0,-2.5,0.0,901.4736797999212,0.0,0.0,0.0,0.0,-16649.054426508257,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_004__dept_038,2,fixed_K2,8.0,2.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,9986.897427749704,-3.0,9986.897427749704,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,7022.201242438052,0.0,2967.6961853116554,0.0,-3.0,0.0,540.1693263413763,0.0,0.0,2206.533547041501,0.0769230769230769,59353.92370623315,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_004__dept_072,2,fixed_K2,12.0,2.0,10.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,329465.533174573,-5.0,329465.533174573,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,330419.9366551114,-949.4034805388419,0.0,-5.0,-0.05206757602019796,0.0,15094.195209413912,0.0,97186.63111925204,0.0,-18988.069610776845,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_004__dept_090,2,fixed_K2,10.0,2.0,8.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,153248.21737485914,-4.0,153248.21737485914,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,10297.211738442187,143101.63120759674,-146.62557117952383,0.0,-4.0,-0.023113072522849554,792.0932106494001,6696.002884614427,0.0,6224.923944622555,0.0,-2932.5114235904766,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_004__dept_092,2,fixed_K2,6.0,2.0,4.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,285585.6918147309,-2.0,285585.6918147309,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,284929.9204709894,657.7713437408438,0.0,-2.0,-0.025379624297992787,0.0,-5.820766091346741e-11,0.0,-18990.47166450537,-0.0769230769230769,13155.426874816825,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_004__dept_095,2,fixed_K2,8.0,2.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-77300.45444405498,-3.0,-77300.45444405498,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-83378.56124722771,0.0,6081.106803173137,0.0,-3.0,0.0,-6413.735480555944,0.0,0.0,-12740.815205750056,0.0,121622.1360634627,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_006__dept_016,2,fixed_K2,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_006__dept_038,2,fixed_K2,11.0,2.0,9.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,4706.279449185706,-4.5,4706.279449185706,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-30184.82951552479,37868.09037901228,-2972.4814143020776,0.0,-4.5,-0.008341414041427186,-2321.9099627326796,0.0,0.0,5259.007030929268,-0.0769230769230769,-59449.62828604152,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_006__dept_072,2,fixed_K2,6.0,2.0,4.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-49775.89966734056,-2.0,-49775.89966734056,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-47960.86957098718,0.0,-1813.0300963530826,0.0,-2.0,0.0,-3689.297659306714,0.0,0.0,770.7346153832914,0.1538461538461538,-36260.60192706165,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_006__dept_092,2,fixed_K2,10.0,2.0,8.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-32140.306477582315,-4.0,-32140.306477582315,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-33601.41487435275,0.0,1465.1083967705981,0.0,-4.0,0.0,-2584.7242211040284,0.0,0.0,87.84707893108134,0.0,29302.16793541191,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_006__dept_095,2,fixed_K2,4.0,2.0,2.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-4562.891038461588,-1.0,-4562.891038461588,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-4561.8910384614155,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-91237.82076922824,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_009__dept_003,2,fixed_K2,4.0,2.0,2.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,16795.830045417417,-1.0,16795.830045417417,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,16796.830045418348,0.0,0.0,-1.0,0.0,0.0,373.2628898981784,0.0,12411.52838010923,-0.07692307692307676,0.0,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
Walmart,governance_fixed_K2,store_009__dept_005,2,fixed_K2,8.0,2.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,32652.511677988106,-3.0,32652.511677988106,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,32449.367607052263,206.14407093600425,0.0,-3.0,-0.02874746332538647,0.0,1273.1534615380478,0.0,8238.559926081918,0.15384615384615385,4122.8814187200915,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,99,100,0.99,33610.83020189041,99,0.99,33610.83020189041
