scenario_id,strategy,WAPE,MASE,total_dynamic_cost,fill_rate,planning_execution_gap_rate,plan_volatility,switch_count
L2_B5_flexible,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,131622.3898625398,0.9243792177939256,0.07464285714285711,82143.86384583318,0.0
L2_B5_flexible,feasibility_aware,0.11588284104768151,0.5126085635723481,132250.2248393077,0.9142459961324626,0.06928571428571426,80622.03675516468,6.37
L2_B5_flexible,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,153837.65576406787,0.8951592684533399,0.13035714285714278,81302.2537731607,0.0
L2_B5_moderate,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,223100.61985632562,0.7726580758251855,0.5617857142857142,26548.482315483547,0.0
L2_B5_moderate,simple_ensemble,0.13320371645847104,0.5703987556060911,223106.27273660921,0.7726580758251855,0.5617857142857142,26548.482315483547,0.0
L2_B5_moderate,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,279039.89189735224,0.6983500205239176,0.5821428571428572,25615.36546866653,0.0
L2_B5_moderate,accuracy_smoothed,0.11559139189390702,0.5124339092535392,283669.05456227245,0.7112973045569904,0.6021428571428572,25013.07151941083,0.0
L2_B5_moderate,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,284212.4787902553,0.7024194591021591,0.617142857142857,26029.654155474378,0.0
L2_B5_moderate,accuracy_first,0.11559139189390702,0.5124339092535392,284342.29549313465,0.7024129461122651,0.616785714285714,26023.581741009355,0.0
L2_B5_moderate,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,284342.29549313465,0.7024129461122651,0.616785714285714,26023.581741009355,0.0
L2_B5_moderate,feasibility_aware,0.11588284104768151,0.5126085635723481,291639.7274200306,0.6886603922186194,0.6124999999999998,26150.05959699095,6.37
L2_B5_tight,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,1597955.5515244675,0.2780392100671717,0.8864285714285707,3419.65847238992,0.0
L2_B5_tight,simple_ensemble,0.13320371645847104,0.5703987556060911,1597961.2044047513,0.2780392100671717,0.8864285714285707,3419.65847238992,0.0
L2_B5_tight,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,1613540.997534112,0.2733391603577528,0.884285714285714,3391.3517494418797,0.0
L2_B5_tight,accuracy_first,0.11559139189390702,0.5124339092535392,1613671.9195609032,0.2733391603577528,0.884285714285714,3391.3517494418797,0.0
L2_B5_tight,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,1613671.9195609032,0.2733391603577528,0.884285714285714,3391.3517494418797,0.0
L2_B5_tight,feasibility_aware,0.11588284104768151,0.5126085635723481,1620919.9716550931,0.2704823231687986,0.8849999999999997,3434.6569670797126,6.37
L2_B5_tight,accuracy_smoothed,0.11559139189390702,0.5124339092535392,1626649.5156952802,0.26909878586915986,0.8842857142857141,3450.964656082888,0.0
L2_B5_tight,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,1676059.3140350569,0.25505664720121723,0.8767857142857138,3501.429733751858,0.0
L7_B10_flexible,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,371193.9163489342,0.9266558187044046,0.20214285714285712,91962.23276569722,0.0
L7_B10_flexible,simple_ensemble,0.13320371645847104,0.5703987556060911,371208.9906963571,0.9266558187044046,0.20214285714285712,91962.23276569722,0.0
L7_B10_flexible,accuracy_smoothed,0.11559139189390702,0.5124339092535392,420610.8143173112,0.8977852358144186,0.2639285714285715,90587.86364915522,0.0
L7_B10_flexible,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,440017.25639267167,0.8864732571713272,0.28928571428571437,98213.80620482359,0.0
L7_B10_flexible,accuracy_first,0.11559139189390702,0.5124339092535392,441576.49886204745,0.8861012286861712,0.2903571428571429,98531.81999628716,0.0
