dataset,grain,planning_unit,transfer_regime,strategy,WAPE,intermittency,total_holding_cost,total_shortage_cost,total_order_change_cost,total_expedite_cost,total_switching_cost,total_dynamic_cost,fill_rate,average_on_hand_inventory,ending_backlog,total_lost_sales,execution_violation_units,planning_execution_gap_rate,plan_volatility,switch_count,constraint_activated,rate_limit_binding,switch_budget_binding,path_agreement,executed_plan_agreement,n_binding_units,n_total_units,activation_rate,mean_effect_when_binding,unrounded_cost_difference,structural_equivalence,tie_flag
M5,item_store,FOODS_3_234__WI_3,strict_frozen,operationally_weighted_ensemble,0.5855102572344844,low,159.99343135773185,9776.874786346269,1.809375,0.0,0.0,9938.677592704,0.1536396834564745,5.714051119918994,8.875554494449972,0.0,2233.7043078417723,0.8571428571428571,36.1875,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_1,strict_frozen,accuracy_first,0.3276978720858156,low,421.2418324080717,10942.049468262789,3.307142857142857,0.0,0.0,11366.598443528002,0.1757095577021308,15.044351157431135,69.79360817116073,0.0,2404.7566048944936,0.8571428571428571,66.14285714285714,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_1,strict_frozen,accuracy_rate_limited,0.3276978720858156,low,421.2418324080717,10942.049468262789,3.307142857142857,0.0,0.0,11366.598443528002,0.1757095577021308,15.044351157431135,69.79360817116073,0.0,2404.7566048944936,0.8571428571428571,66.14285714285714,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_1,strict_frozen,simple_ensemble,0.2431238153040641,low,281.5361828218949,3841.1417468047416,5.857576153118375,0.0,0.0,4128.535505779756,0.4438915498419666,10.054863672210534,29.38222571657163,0.0,915.8267697704824,0.8214285714285714,117.1515230623675,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_1,strict_frozen,simple_ensemble_rate_limited,0.2431238153040641,low,281.5361828218949,3841.1417468047416,5.857576153118375,0.0,0.0,4128.535505779756,0.4438915498419666,10.054863672210534,29.38222571657163,0.0,913.0456610212224,0.8214285714285714,117.1515230623675,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_1,strict_frozen,best_single_model_rate_limited,0.3276978720858156,low,421.2418324080717,10942.049468262789,3.307142857142857,0.0,0.0,11366.598443528002,0.1757095577021308,15.044351157431135,69.79360817116073,0.0,2404.7566048944936,0.8571428571428571,66.14285714285714,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_1,strict_frozen,operationally_weighted_ensemble,0.2431238153040641,low,281.5361828218949,3841.1417468047416,5.857576153118375,0.0,0.0,4128.535505779756,0.4438915498419666,10.054863672210534,29.38222571657163,0.0,915.8267697704824,0.8214285714285714,117.1515230623675,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_2,strict_frozen,accuracy_first,0.3273577960112578,low,364.1027464695046,7761.543918254966,5.165178571428571,0.0,0.0,8130.811843295899,0.2283473576304008,13.003669516768024,35.501269902527675,0.0,1739.603275835807,0.8571428571428571,103.30357142857142,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_2,strict_frozen,accuracy_rate_limited,0.3273577960112578,low,364.1027464695046,7761.543918254966,5.165178571428571,0.0,0.0,8130.811843295899,0.2283473576304008,13.003669516768024,35.501269902527675,0.0,1739.603275835807,0.8571428571428571,103.30357142857142,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_2,strict_frozen,simple_ensemble,0.2522690809079578,low,305.99437734473867,5120.928980576592,5.414425065611706,0.0,0.0,5432.337782986942,0.3012627089683424,10.92837061945495,34.529213234255984,0.0,1168.2228308400347,0.7857142857142857,108.28850131223412,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_2,strict_frozen,simple_ensemble_rate_limited,0.2522690809079578,low,305.99437734473867,5120.928980576592,5.414425065611706,0.0,0.0,5432.337782986942,0.3012627089683424,10.92837061945495,34.529213234255984,0.0,1158.4173191100774,0.7857142857142857,108.28850131223412,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_2,strict_frozen,best_single_model_rate_limited,0.3273577960112578,low,364.1027464695046,7761.543918254966,5.165178571428571,0.0,0.0,8130.811843295899,0.2283473576304008,13.003669516768024,35.501269902527675,0.0,1739.603275835807,0.8571428571428571,103.30357142857142,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_2,strict_frozen,operationally_weighted_ensemble,0.2522690809079578,low,305.99437734473867,5120.928980576592,5.414425065611706,0.0,0.0,5432.337782986942,0.3012627089683424,10.92837061945495,34.529213234255984,0.0,1168.2228308400347,0.7857142857142857,108.28850131223412,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_3,strict_frozen,accuracy_first,0.2533628889095812,low,473.8631495540682,7319.672940839104,4.571316964285714,0.0,0.0,7798.107407357458,0.2130509437933065,16.923683912645295,62.50974107134575,0.0,1644.6572686443064,0.8928571428571429,91.42633928571428,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_3,strict_frozen,accuracy_rate_limited,0.2533628889095812,low,473.8631495540682,7319.672940839104,4.571316964285714,0.0,0.0,7798.107407357458,0.2130509437933065,16.923683912645295,62.50974107134575,0.0,1644.6572686443064,0.8928571428571429,91.42633928571428,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_3,strict_frozen,simple_ensemble,0.2142710286761645,low,324.0710236914746,3793.9977063257215,7.026965420778224,0.0,0.0,4125.095695437974,0.4705270312562195,11.573965131838378,41.093898709212176,0.0,888.1699266427289,0.8571428571428571,140.53930841556448,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_3,strict_frozen,simple_ensemble_rate_limited,0.2142710286761645,low,324.0710236914746,3793.9977063257215,7.026965420778224,0.0,0.0,4125.095695437974,0.4705270312562195,11.573965131838378,41.093898709212176,0.0,888.1699266427289,0.8571428571428571,140.53930841556448,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_3,strict_frozen,best_single_model_rate_limited,0.2533628889095812,low,473.8631495540682,7319.672940839104,4.571316964285714,0.0,0.0,7798.107407357458,0.2130509437933065,16.923683912645295,62.50974107134575,0.0,1644.6572686443064,0.8928571428571429,91.42633928571428,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__CA_3,strict_frozen,operationally_weighted_ensemble,0.2142710286761645,low,324.0710236914746,3793.9977063257215,7.026965420778224,0.0,0.0,4125.095695437974,0.4705270312562195,11.573965131838378,41.093898709212176,0.0,888.1699266427289,0.8571428571428571,140.53930841556448,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_1,strict_frozen,accuracy_first,0.2921321797603,low,461.46360045872206,7995.113881378035,4.142828799619917,0.0,0.0,8460.720310636378,0.230188386648101,16.48084287352579,31.089905643412287,0.0,1743.2145463357035,0.8214285714285714,82.85657599239835,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_1,strict_frozen,accuracy_rate_limited,0.2921321797603,low,461.46360045872206,7995.113881378035,4.142828799619917,0.0,0.0,8460.720310636378,0.230188386648101,16.48084287352579,31.089905643412287,0.0,1743.2145463357035,0.8214285714285714,82.85657599239835,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_1,strict_frozen,simple_ensemble,0.2576904565216683,low,382.1813351621525,9448.622078481814,3.1685267857142856,0.0,0.0,9833.97194042968,0.1926806481272404,13.6493333986483,44.30361652617392,0.0,2098.439154276674,0.8571428571428571,63.37053571428572,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_1,strict_frozen,simple_ensemble_rate_limited,0.2576904565216683,low,382.1813351621525,9448.622078481814,3.1685267857142856,0.0,0.0,9833.97194042968,0.1926806481272404,13.6493333986483,44.30361652617392,0.0,2092.247565698412,0.8571428571428571,63.37053571428572,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_1,strict_frozen,best_single_model_rate_limited,0.2921321797603,low,461.46360045872206,7995.113881378035,4.142828799619917,0.0,0.0,8460.720310636378,0.230188386648101,16.48084287352579,31.089905643412287,0.0,1743.2145463357035,0.8214285714285714,82.85657599239835,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_1,strict_frozen,operationally_weighted_ensemble,0.2576904565216683,low,382.1813351621525,9448.622078481814,3.1685267857142856,0.0,0.0,9833.97194042968,0.1926806481272404,13.6493333986483,44.30361652617392,0.0,2098.439154276674,0.8571428571428571,63.37053571428572,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_2,strict_frozen,accuracy_first,0.3040431644646411,low,761.2386344733549,12382.246863208547,12.72147982298861,0.0,0.0,13156.206977504891,0.3666590713016235,27.187094088334103,92.17625328481046,0.0,2729.6250263832067,0.6428571428571429,254.42959645977217,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_2,strict_frozen,accuracy_rate_limited,0.3040431644646411,low,761.2386344733549,12382.246863208547,12.72147982298861,0.0,0.0,13156.206977504891,0.3666590713016235,27.187094088334103,92.17625328481046,0.0,2729.6250263832067,0.6428571428571429,254.42959645977217,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_2,strict_frozen,simple_ensemble,0.2427268372683794,low,776.6365513293191,5794.50308016301,15.367441084652562,0.0,0.0,6586.507072576982,0.5032510288064451,27.737019690332826,89.81453724115289,0.0,1447.7099605759518,0.6785714285714286,307.3488216930512,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_2,strict_frozen,simple_ensemble_rate_limited,0.2427268372683794,low,776.6365513293191,5794.50308016301,15.367441084652562,0.0,0.0,6586.507072576982,0.5032510288064451,27.737019690332826,89.81453724115289,0.0,1447.7099605759518,0.6785714285714286,307.3488216930512,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_2,strict_frozen,best_single_model_rate_limited,0.3040431644646411,low,761.2386344733549,12382.246863208547,12.72147982298861,0.0,0.0,13156.206977504891,0.3666590713016235,27.187094088334103,92.17625328481046,0.0,2729.6250263832067,0.6428571428571429,254.42959645977217,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_2,strict_frozen,operationally_weighted_ensemble,0.2427268372683794,low,776.6365513293191,5794.50308016301,15.367441084652562,0.0,0.0,6586.507072576982,0.5032510288064451,27.737019690332826,89.81453724115289,0.0,1447.7099605759518,0.6785714285714286,307.3488216930512,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_3,strict_frozen,accuracy_first,0.3488195096788171,low,590.226577202071,4173.897690380858,8.544343855448373,0.0,0.0,4772.6686114383765,0.4837845302603928,21.079520614359684,31.848887942614056,0.0,945.4251890898582,0.6428571428571429,170.88687710896747,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_3,strict_frozen,accuracy_rate_limited,0.3488195096788171,low,590.226577202071,4173.897690380858,8.544343855448373,0.0,0.0,4772.6686114383765,0.4837845302603928,21.079520614359684,31.848887942614056,0.0,945.4251890898582,0.6428571428571429,170.88687710896747,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_3,strict_frozen,simple_ensemble,0.3267290141342945,low,519.9594882393046,5326.339582289498,8.20029473450084,0.0,0.0,5854.499365263304,0.4295484305981504,18.569981722832303,25.41136634349088,0.0,1267.4142110707992,0.75,164.0058946900168,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_3,strict_frozen,simple_ensemble_rate_limited,0.3267290141342945,low,519.9594882393046,5326.339582289498,8.20029473450084,0.0,0.0,5854.499365263304,0.4295484305981504,18.569981722832303,25.41136634349088,0.0,1220.332720506252,0.75,164.0058946900168,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_3,strict_frozen,best_single_model_rate_limited,0.3488195096788171,low,590.226577202071,4173.897690380858,8.544343855448373,0.0,0.0,4772.6686114383765,0.4837845302603928,21.079520614359684,31.848887942614056,0.0,945.4251890898582,0.6428571428571429,170.88687710896747,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__TX_3,strict_frozen,operationally_weighted_ensemble,0.3267290141342945,low,519.9594882393046,5326.339582289498,8.20029473450084,0.0,0.0,5854.499365263304,0.4295484305981504,18.569981722832303,25.41136634349088,0.0,1267.4142110707992,0.75,164.0058946900168,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__WI_3,strict_frozen,accuracy_first,0.4117558024723411,low,177.99999477774517,2946.6268263238576,3.4224226558518027,0.0,0.0,3128.0492437574544,0.3459580168946696,6.357142670633756,56.90963115376138,0.0,645.3119284604909,0.75,68.44845311703605,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__WI_3,strict_frozen,accuracy_rate_limited,0.4117558024723411,low,177.99999477774517,2946.6268263238576,3.4224226558518027,0.0,0.0,3128.0492437574544,0.3459580168946696,6.357142670633756,56.90963115376138,0.0,645.3119284604909,0.75,68.44845311703605,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__WI_3,strict_frozen,simple_ensemble,0.3642104195258213,low,136.78791910236674,3100.829324678997,3.9629885367489535,0.0,0.0,3241.5802323181124,0.310100212785989,4.885282825084526,59.79313410433056,0.0,694.156930749551,0.7142857142857143,79.25977073497909,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__WI_3,strict_frozen,simple_ensemble_rate_limited,0.3642104195258213,low,136.78791910236674,3100.829324678997,3.9629885367489535,0.0,0.0,3241.5802323181124,0.310100212785989,4.885282825084526,59.79313410433056,0.0,688.228656312868,0.7142857142857143,79.25977073497909,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__WI_3,strict_frozen,best_single_model_rate_limited,0.4117558024723411,low,177.99999477774517,2946.6268263238576,3.4224226558518027,0.0,0.0,3128.0492437574544,0.3459580168946696,6.357142670633756,56.90963115376138,0.0,645.3119284604909,0.75,68.44845311703605,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_252__WI_3,strict_frozen,operationally_weighted_ensemble,0.3642104195258213,low,136.78791910236674,3100.829324678997,3.9629885367489535,0.0,0.0,3241.5802323181124,0.310100212785989,4.885282825084526,59.79313410433056,0.0,694.156930749551,0.7142857142857143,79.25977073497909,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_281__CA_3,strict_frozen,accuracy_first,0.6140557074088678,low,37.82011078405228,9099.508258438662,0.9040178571428572,0.0,0.0,9138.232387079855,0.1151212491323133,1.3507182422875812,24.97899635880495,0.0,2036.161867636776,0.9642857142857144,18.080357142857142,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_281__CA_3,strict_frozen,accuracy_rate_limited,0.6140557074088678,low,37.82011078405228,9099.508258438662,0.9040178571428572,0.0,0.0,9138.232387079855,0.1151212491323133,1.3507182422875812,24.97899635880495,0.0,1977.4939511523023,0.9642857142857144,18.080357142857142,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_281__CA_3,strict_frozen,simple_ensemble,0.6288738627140945,low,32.318197239878955,9842.266586902058,0.9040178571428572,0.0,0.0,9875.48880199908,0.1048756000742624,1.154221329995677,30.480909902978254,0.0,2175.6944847663367,0.9642857142857144,18.080357142857142,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_281__CA_3,strict_frozen,simple_ensemble_rate_limited,0.6288738627140945,low,32.318197239878955,9842.266586902058,0.9040178571428572,0.0,0.0,9875.48880199908,0.1048756000742624,1.154221329995677,30.480909902978254,0.0,2076.9004409652453,0.9642857142857144,18.080357142857142,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_281__CA_3,strict_frozen,best_single_model_rate_limited,0.6140557074088678,low,37.82011078405228,9099.508258438662,0.9040178571428572,0.0,0.0,9138.232387079855,0.1151212491323133,1.3507182422875812,24.97899635880495,0.0,1977.4939511523023,0.9642857142857144,18.080357142857142,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_281__CA_3,strict_frozen,operationally_weighted_ensemble,0.6288738627140945,low,32.318197239878955,9842.266586902058,0.9040178571428572,0.0,0.0,9875.48880199908,0.1048756000742624,1.154221329995677,30.480909902978254,0.0,2175.6944847663367,0.9642857142857144,18.080357142857142,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_282__CA_3,strict_frozen,accuracy_first,0.4057323081709433,low,1161.96749998042,4981.636526416882,15.37226089914294,0.0,0.0,6158.976287296447,0.5291069681936698,41.498839285015,0.0,0.0,1114.7372014813127,0.5357142857142857,307.4452179828588,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_282__CA_3,strict_frozen,accuracy_rate_limited,0.4057323081709433,low,1161.96749998042,4981.636526416882,15.37226089914294,0.0,0.0,6158.976287296447,0.5291069681936698,41.498839285015,0.0,0.0,1114.7372014813127,0.5357142857142857,307.4452179828588,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_282__CA_3,strict_frozen,simple_ensemble,0.3207615573660248,low,1133.5712178265867,11632.823058175509,10.300781391914713,0.0,0.0,12776.695057394008,0.4088018816313993,40.48468635094952,0.0,0.0,2677.6030656304324,0.6428571428571429,206.01562783829428,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_282__CA_3,strict_frozen,simple_ensemble_rate_limited,0.3207615573660248,low,1133.5712178265867,11632.823058175509,10.300781391914713,0.0,0.0,12776.695057394008,0.4088018816313993,40.48468635094952,0.0,0.0,2677.6030656304324,0.6428571428571429,206.01562783829428,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_282__CA_3,strict_frozen,best_single_model_rate_limited,0.4057323081709433,low,1161.96749998042,4981.636526416882,15.37226089914294,0.0,0.0,6158.976287296447,0.5291069681936698,41.498839285015,0.0,0.0,1114.7372014813127,0.5357142857142857,307.4452179828588,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_282__CA_3,strict_frozen,operationally_weighted_ensemble,0.3207615573660248,low,1133.5712178265867,11632.823058175509,10.300781391914713,0.0,0.0,12776.695057394008,0.4088018816313993,40.48468635094952,0.0,0.0,2677.6030656304324,0.6428571428571429,206.01562783829428,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_288__CA_3,strict_frozen,accuracy_first,0.342701857280662,low,437.7793856031468,4295.867891249488,8.331884735061852,0.0,0.0,4741.9791615876975,0.4486847311594609,15.634978057255244,31.896748043979173,0.0,999.6986274391631,0.6428571428571429,166.63769470123705,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_288__CA_3,strict_frozen,accuracy_rate_limited,0.342701857280662,low,437.7793856031468,4295.867891249488,8.331884735061852,0.0,0.0,4741.9791615876975,0.4486847311594609,15.634978057255244,31.896748043979173,0.0,999.6986274391631,0.6428571428571429,166.63769470123705,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_288__CA_3,strict_frozen,simple_ensemble,0.2690979944339255,low,463.0675620032508,4214.741946958271,7.75783425732389,0.0,0.0,4685.567343218845,0.4730932179707134,16.53812721440181,32.8661977679304,0.0,988.192491291576,0.6428571428571429,155.15668514647783,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_288__CA_3,strict_frozen,simple_ensemble_rate_limited,0.2690979944339255,low,463.0675620032508,4214.741946958271,7.75783425732389,0.0,0.0,4685.567343218845,0.4730932179707134,16.53812721440181,32.8661977679304,0.0,988.192491291576,0.6428571428571429,155.15668514647783,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_288__CA_3,strict_frozen,best_single_model_rate_limited,0.342701857280662,low,437.7793856031468,4295.867891249488,8.331884735061852,0.0,0.0,4741.9791615876975,0.4486847311594609,15.634978057255244,31.896748043979173,0.0,999.6986274391631,0.6428571428571429,166.63769470123705,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_288__CA_3,strict_frozen,operationally_weighted_ensemble,0.2690979944339255,low,463.0675620032508,4214.741946958271,7.75783425732389,0.0,0.0,4685.567343218845,0.4730932179707134,16.53812721440181,32.8661977679304,0.0,988.192491291576,0.6428571428571429,155.15668514647783,0.0,False,False,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__CA_3,strict_frozen,accuracy_first,0.4147448615314191,low,479.9558924756946,7315.856303496194,2.7181893761183678,0.0,0.0,7798.530385348007,0.2869627635785395,17.141281874131952,14.856161359147634,0.0,1647.9465838671777,0.7857142857142857,54.36378752236735,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__CA_3,strict_frozen,accuracy_rate_limited,0.4147448615314191,low,479.9558924756946,7315.856303496194,2.7181893761183678,0.0,0.0,7798.530385348007,0.2869627635785395,17.141281874131952,14.856161359147634,0.0,1645.5160101551112,0.7857142857142857,54.36378752236735,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__CA_3,strict_frozen,simple_ensemble,0.3835940607224041,low,427.0560741611464,4171.2933721620175,5.8578561465371966,0.0,0.0,4604.207302469701,0.4755056876868712,15.252002648612372,14.890322139302398,0.0,1059.9505797993943,0.75,117.15712293074392,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__CA_3,strict_frozen,simple_ensemble_rate_limited,0.3835940607224041,low,427.0560741611464,4171.2933721620175,5.8578561465371966,0.0,0.0,4604.207302469701,0.4755056876868712,15.252002648612372,14.890322139302398,0.0,1061.9376085321828,0.75,117.15712293074392,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__CA_3,strict_frozen,best_single_model_rate_limited,0.4147448615314191,low,479.9558924756946,7315.856303496194,2.7181893761183678,0.0,0.0,7798.530385348007,0.2869627635785395,17.141281874131952,14.856161359147634,0.0,1645.5160101551112,0.7857142857142857,54.36378752236735,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__CA_3,strict_frozen,operationally_weighted_ensemble,0.3835940607224041,low,427.0560741611464,4171.2933721620175,5.8578561465371966,0.0,0.0,4604.207302469701,0.4755056876868712,15.252002648612372,14.890322139302398,0.0,1059.9505797993943,0.75,117.15712293074392,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__WI_3,strict_frozen,accuracy_first,0.4188699298179528,low,308.08185875353314,8806.80230789636,4.206491023972387,0.0,0.0,9119.090657673863,0.2068264272246613,11.0029235269119,41.190562750190665,0.0,1889.2220214345348,0.7857142857142857,84.12982047944776,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__WI_3,strict_frozen,accuracy_rate_limited,0.4188699298179528,low,308.08185875353314,8806.80230789636,4.206491023972387,0.0,0.0,9119.090657673863,0.2068264272246613,11.0029235269119,41.190562750190665,0.0,1888.756893807546,0.7857142857142857,84.12982047944776,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__WI_3,strict_frozen,simple_ensemble,0.3467816910504594,low,347.22728824647163,8633.024109844198,3.4230343902330485,0.0,0.0,8983.674432480906,0.2137255980287094,12.40097458023113,33.70950005582037,0.0,1890.821654456465,0.7857142857142857,68.46068780466096,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__WI_3,strict_frozen,simple_ensemble_rate_limited,0.3467816910504594,low,347.22728824647163,8633.024109844198,3.4230343902330485,0.0,0.0,8983.674432480906,0.2137255980287094,12.40097458023113,33.70950005582037,0.0,1879.3841088753973,0.7857142857142857,68.46068780466096,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__WI_3,strict_frozen,best_single_model_rate_limited,0.4188699298179528,low,308.08185875353314,8806.80230789636,4.206491023972387,0.0,0.0,9119.090657673863,0.2068264272246613,11.0029235269119,41.190562750190665,0.0,1888.756893807546,0.7857142857142857,84.12982047944776,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_318__WI_3,strict_frozen,operationally_weighted_ensemble,0.3467816910504594,low,347.22728824647163,8633.024109844198,3.4230343902330485,0.0,0.0,8983.674432480906,0.2137255980287094,12.40097458023113,33.70950005582037,0.0,1890.821654456465,0.7857142857142857,68.46068780466096,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_319__CA_3,strict_frozen,accuracy_first,1.280582149242523,low,1185.0690887244002,148.2985579260743,2.013392857142857,0.0,0.0,1335.381039507617,0.6673643306611193,42.32389602587142,0.0,0.0,98.3746607768578,0.1071428571428571,40.267857142857146,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
M5,item_store,FOODS_3_319__CA_3,strict_frozen,accuracy_rate_limited,1.280582149242523,low,1185.0690887244002,148.2985579260743,2.013392857142857,0.0,0.0,1335.381039507617,0.6673643306611193,42.32389602587142,0.0,0.0,95.77806054250163,0.1071428571428571,40.267857142857146,0.0,True,True,False,True,True,61,100,0.61,1.1385239465576762,0.0,True,True
