planning_unit,regime,beam_width,rounding_multiplier,baseline_cost,approximate_dp_cost,relative_cost_change_pct
FOODS_3_226__WI_3,long_lead,48,0.05,2696.0174968175816,2448.8999887516666,-9.166020189320585
FOODS_3_226__WI_3,long_lead,48,0.1,2696.0174968175816,2442.9928458945237,-9.385126440081782
FOODS_3_226__WI_3,long_lead,48,0.2,2696.0174968175816,2447.3241525829603,-9.224470706446917
FOODS_3_226__WI_3,long_lead,96,0.05,2696.0174968175816,2442.9928458945237,-9.385126440081782
FOODS_3_226__WI_3,long_lead,96,0.1,2696.0174968175816,2434.8337091038115,-9.68776308099169
FOODS_3_226__WI_3,long_lead,96,0.2,2696.0174968175816,2434.8337091038115,-9.68776308099169
FOODS_3_226__WI_3,long_lead,192,0.05,2696.0174968175816,2434.8337091038115,-9.68776308099169
FOODS_3_226__WI_3,long_lead,192,0.1,2696.0174968175816,2434.8337091038115,-9.68776308099169
FOODS_3_226__WI_3,long_lead,192,0.2,2696.0174968175816,2434.8337091038115,-9.68776308099169
FOODS_3_226__WI_3,tight_capacity,48,0.05,5833.922745079801,6956.300991006138,19.23882600044586
FOODS_3_226__WI_3,tight_capacity,48,0.1,5833.922745079801,6956.300991006138,19.23882600044586
FOODS_3_226__WI_3,tight_capacity,48,0.2,5833.922745079801,6956.300991006138,19.23882600044586
FOODS_3_226__WI_3,tight_capacity,96,0.05,5833.922745079801,6309.715981686944,8.15563142327205
FOODS_3_226__WI_3,tight_capacity,96,0.1,5833.922745079801,6310.215981686944,8.164201985856577
FOODS_3_226__WI_3,tight_capacity,96,0.2,5833.922745079801,6310.215981686944,8.164201985856577
FOODS_3_226__WI_3,tight_capacity,192,0.05,5833.922745079801,6309.715981686944,8.15563142327205
FOODS_3_226__WI_3,tight_capacity,192,0.1,5833.922745079801,6310.215981686944,8.164201985856577
FOODS_3_226__WI_3,tight_capacity,192,0.2,5833.922745079801,6310.215981686944,8.164201985856577
FOODS_3_234__CA_3,long_lead,48,0.05,10791.363392857143,7780.975948660716,-27.89626606577828
FOODS_3_234__CA_3,long_lead,48,0.1,10791.363392857143,7780.975948660716,-27.89626606577828
FOODS_3_234__CA_3,long_lead,48,0.2,10791.363392857143,7780.975948660716,-27.89626606577828
FOODS_3_234__CA_3,long_lead,96,0.05,10791.363392857143,7780.975948660716,-27.89626606577828
FOODS_3_234__CA_3,long_lead,96,0.1,10791.363392857143,7780.975948660716,-27.89626606577828
FOODS_3_234__CA_3,long_lead,96,0.2,10791.363392857143,7780.975948660716,-27.89626606577828
FOODS_3_234__CA_3,long_lead,192,0.05,10791.363392857143,7780.975948660716,-27.89626606577828
FOODS_3_234__CA_3,long_lead,192,0.1,10791.363392857143,7780.975948660716,-27.89626606577828
FOODS_3_234__CA_3,long_lead,192,0.2,10791.363392857143,7780.975948660716,-27.89626606577828
FOODS_3_234__CA_3,tight_capacity,48,0.05,9048.060166630474,8903.616065212056,-1.5964096033659452
FOODS_3_234__CA_3,tight_capacity,48,0.1,9048.060166630474,8903.616065212056,-1.5964096033659452
FOODS_3_234__CA_3,tight_capacity,48,0.2,9048.060166630474,8903.616065212056,-1.5964096033659452
FOODS_3_234__CA_3,tight_capacity,96,0.05,9048.060166630474,8903.616065212056,-1.5964096033659452
FOODS_3_234__CA_3,tight_capacity,96,0.1,9048.060166630474,8903.616065212056,-1.5964096033659452
FOODS_3_234__CA_3,tight_capacity,96,0.2,9048.060166630474,8903.616065212056,-1.5964096033659452
FOODS_3_234__CA_3,tight_capacity,192,0.05,9048.060166630474,8903.616065212056,-1.5964096033659452
FOODS_3_234__CA_3,tight_capacity,192,0.1,9048.060166630474,8903.616065212056,-1.5964096033659452
FOODS_3_234__CA_3,tight_capacity,192,0.2,9048.060166630474,8903.616065212056,-1.5964096033659452
FOODS_3_234__WI_2,long_lead,48,0.05,5413.6125,5375.7125,-0.7000870490823004
FOODS_3_234__WI_2,long_lead,48,0.1,5413.6125,5375.7125,-0.7000870490823004
FOODS_3_234__WI_2,long_lead,48,0.2,5413.6125,5375.7125,-0.7000870490823004
FOODS_3_234__WI_2,long_lead,96,0.05,5413.6125,5366.2625,-0.8746470125078284
FOODS_3_234__WI_2,long_lead,96,0.1,5413.6125,5366.2625,-0.8746470125078284
FOODS_3_234__WI_2,long_lead,96,0.2,5413.6125,5366.2625,-0.8746470125078284
FOODS_3_234__WI_2,long_lead,192,0.05,5413.6125,5366.2625,-0.8746470125078284
FOODS_3_234__WI_2,long_lead,192,0.1,5413.6125,5366.2625,-0.8746470125078284
FOODS_3_234__WI_2,long_lead,192,0.2,5413.6125,5366.2625,-0.8746470125078284
FOODS_3_234__WI_2,tight_capacity,48,0.05,5405.6375,5391.852499999999,-0.25501155044156704
FOODS_3_234__WI_2,tight_capacity,48,0.1,5405.6375,5391.852499999999,-0.25501155044156704
FOODS_3_234__WI_2,tight_capacity,48,0.2,5405.6375,5391.852499999999,-0.25501155044156704
FOODS_3_234__WI_2,tight_capacity,96,0.05,5405.6375,5391.852499999999,-0.25501155044156704
FOODS_3_234__WI_2,tight_capacity,96,0.1,5405.6375,5391.852499999999,-0.25501155044156704
FOODS_3_234__WI_2,tight_capacity,96,0.2,5405.6375,5391.852499999999,-0.25501155044156704
FOODS_3_234__WI_2,tight_capacity,192,0.05,5405.6375,5391.852499999999,-0.25501155044156704
FOODS_3_234__WI_2,tight_capacity,192,0.1,5405.6375,5391.852499999999,-0.25501155044156704
FOODS_3_234__WI_2,tight_capacity,192,0.2,5405.6375,5391.852499999999,-0.25501155044156704
FOODS_3_234__WI_3,long_lead,48,0.05,17471.45508961759,12364.311377430895,-29.23135872765179
FOODS_3_234__WI_3,long_lead,48,0.1,17471.45508961759,12364.311377430895,-29.23135872765179
FOODS_3_234__WI_3,long_lead,48,0.2,17471.45508961759,12364.311377430895,-29.23135872765179
FOODS_3_234__WI_3,long_lead,96,0.05,17471.45508961759,12364.311377430895,-29.23135872765179
FOODS_3_234__WI_3,long_lead,96,0.1,17471.45508961759,12364.311377430895,-29.23135872765179
FOODS_3_234__WI_3,long_lead,96,0.2,17471.45508961759,12364.811377430895,-29.228496916786955
FOODS_3_234__WI_3,long_lead,192,0.05,17471.45508961759,12364.311377430895,-29.23135872765179
FOODS_3_234__WI_3,long_lead,192,0.1,17471.45508961759,12364.811377430895,-29.228496916786955
FOODS_3_234__WI_3,long_lead,192,0.2,17471.45508961759,12364.811377430895,-29.228496916786955
FOODS_3_234__WI_3,tight_capacity,48,0.05,20067.756751761193,18958.11186026508,-5.529491438542226
FOODS_3_234__WI_3,tight_capacity,48,0.1,20067.756751761193,18958.11186026508,-5.529491438542226
FOODS_3_234__WI_3,tight_capacity,48,0.2,20067.756751761193,18959.11186026508,-5.524508320536711
FOODS_3_234__WI_3,tight_capacity,96,0.05,20067.756751761193,18959.11186026508,-5.524508320536711
FOODS_3_234__WI_3,tight_capacity,96,0.1,20067.756751761193,18959.11186026508,-5.524508320536711
FOODS_3_234__WI_3,tight_capacity,96,0.2,20067.756751761193,18959.11186026508,-5.524508320536711
FOODS_3_234__WI_3,tight_capacity,192,0.05,20067.756751761193,18959.11186026508,-5.524508320536711
FOODS_3_234__WI_3,tight_capacity,192,0.1,20067.756751761193,18959.11186026508,-5.524508320536711
FOODS_3_234__WI_3,tight_capacity,192,0.2,20067.756751761193,18959.11186026508,-5.524508320536711
FOODS_3_252__CA_1,long_lead,48,0.05,12563.836700973601,11520.893164062507,-8.30115482820844
FOODS_3_252__CA_1,long_lead,48,0.1,12563.836700973601,11520.893164062507,-8.30115482820844
FOODS_3_252__CA_1,long_lead,48,0.2,12563.836700973601,5462.1031120832395,-56.525198137444995
FOODS_3_252__CA_1,long_lead,96,0.05,12563.836700973601,5462.1031120832395,-56.525198137444995
FOODS_3_252__CA_1,long_lead,96,0.1,12563.836700973601,5462.1031120832395,-56.525198137444995
FOODS_3_252__CA_1,long_lead,96,0.2,12563.836700973601,5462.1031120832395,-56.525198137444995
FOODS_3_252__CA_1,long_lead,192,0.05,12563.836700973601,5462.1031120832395,-56.525198137444995
FOODS_3_252__CA_1,long_lead,192,0.1,12563.836700973601,5462.1031120832395,-56.525198137444995
FOODS_3_252__CA_1,long_lead,192,0.2,12563.836700973601,5462.1031120832395,-56.525198137444995
FOODS_3_252__CA_1,tight_capacity,48,0.05,18880.546774793533,20665.609243749324,9.454506218744356
FOODS_3_252__CA_1,tight_capacity,48,0.1,18880.546774793533,20665.609243749324,9.454506218744356
FOODS_3_252__CA_1,tight_capacity,48,0.2,18880.546774793533,20665.609243749324,9.454506218744356
FOODS_3_252__CA_1,tight_capacity,96,0.05,18880.546774793533,20666.109243749324,9.457154447135006
FOODS_3_252__CA_1,tight_capacity,96,0.1,18880.546774793533,20666.109243749324,9.457154447135006
FOODS_3_252__CA_1,tight_capacity,96,0.2,18880.546774793533,20666.109243749324,9.457154447135006
FOODS_3_252__CA_1,tight_capacity,192,0.05,18880.546774793533,20666.109243749324,9.457154447135006
FOODS_3_252__CA_1,tight_capacity,192,0.1,18880.546774793533,20666.109243749324,9.457154447135006
FOODS_3_252__CA_1,tight_capacity,192,0.2,18880.546774793533,20666.109243749324,9.457154447135006
FOODS_3_252__CA_2,long_lead,48,0.05,6483.861357886075,4317.129330858461,-33.4173096467015
FOODS_3_252__CA_2,long_lead,48,0.1,6483.861357886075,4317.129330858461,-33.4173096467015
FOODS_3_252__CA_2,long_lead,48,0.2,6483.861357886075,4317.129330858461,-33.4173096467015
FOODS_3_252__CA_2,long_lead,96,0.05,6483.861357886075,4317.129330858461,-33.4173096467015
FOODS_3_252__CA_2,long_lead,96,0.1,6483.861357886075,4317.129330858461,-33.4173096467015
FOODS_3_252__CA_2,long_lead,96,0.2,6483.861357886075,4317.129330858461,-33.4173096467015
FOODS_3_252__CA_2,long_lead,192,0.05,6483.861357886075,4317.129330858461,-33.4173096467015
FOODS_3_252__CA_2,long_lead,192,0.1,6483.861357886075,4317.129330858461,-33.4173096467015
FOODS_3_252__CA_2,long_lead,192,0.2,6483.861357886075,4317.129330858461,-33.4173096467015
FOODS_3_252__CA_2,tight_capacity,48,0.05,15578.648628041288,15583.148628041288,0.028885689044299265
FOODS_3_252__CA_2,tight_capacity,48,0.1,15578.648628041288,15582.648628041288,0.025676168039377122
FOODS_3_252__CA_2,tight_capacity,48,0.2,15578.648628041288,15583.148628041288,0.028885689044299265
FOODS_3_252__CA_2,tight_capacity,96,0.05,15578.648628041288,15583.148628041288,0.028885689044299265
FOODS_3_252__CA_2,tight_capacity,96,0.1,15578.648628041288,15583.148628041288,0.028885689044299265
FOODS_3_252__CA_2,tight_capacity,96,0.2,15578.648628041288,15583.148628041288,0.028885689044299265
FOODS_3_252__CA_2,tight_capacity,192,0.05,15578.648628041288,15583.148628041288,0.028885689044299265
FOODS_3_252__CA_2,tight_capacity,192,0.1,15578.648628041288,15583.148628041288,0.028885689044299265
FOODS_3_252__CA_2,tight_capacity,192,0.2,15578.648628041288,15583.148628041288,0.028885689044299265
FOODS_3_252__CA_3,long_lead,48,0.05,9250.661196908004,14270.58071744246,54.26552128200679
FOODS_3_252__CA_3,long_lead,48,0.1,9250.661196908004,14131.805789620536,52.76535902475851
FOODS_3_252__CA_3,long_lead,48,0.2,9250.661196908004,14131.805789620536,52.76535902475851
FOODS_3_252__CA_3,long_lead,96,0.05,9250.661196908004,14272.58071744246,54.28714135820922
FOODS_3_252__CA_3,long_lead,96,0.1,9250.661196908004,14272.58071744246,54.28714135820922
FOODS_3_252__CA_3,long_lead,96,0.2,9250.661196908004,14131.805789620536,52.76535902475851
FOODS_3_252__CA_3,long_lead,192,0.05,9250.661196908004,7846.258045912736,-15.18165157172424
FOODS_3_252__CA_3,long_lead,192,0.1,9250.661196908004,10524.498017617909,13.770224566603732
FOODS_3_252__CA_3,long_lead,192,0.2,9250.661196908004,10524.498017617909,13.770224566603732
FOODS_3_252__CA_3,tight_capacity,48,0.05,21622.435031808032,21514.84139787946,-0.49760183702850913
FOODS_3_252__CA_3,tight_capacity,48,0.1,21622.435031808032,21514.84139787946,-0.49760183702850913
FOODS_3_252__CA_3,tight_capacity,48,0.2,21622.435031808032,23533.445803769522,8.838092329334168
FOODS_3_252__CA_3,tight_capacity,96,0.05,21622.435031808032,21514.84139787946,-0.49760183702850913
FOODS_3_252__CA_3,tight_capacity,96,0.1,21622.435031808032,21514.84139787946,-0.49760183702850913
FOODS_3_252__CA_3,tight_capacity,96,0.2,21622.435031808032,23533.445803769522,8.838092329334168
FOODS_3_252__CA_3,tight_capacity,192,0.05,21622.435031808032,21514.84139787946,-0.49760183702850913
FOODS_3_252__CA_3,tight_capacity,192,0.1,21622.435031808032,21514.84139787946,-0.49760183702850913
FOODS_3_252__CA_3,tight_capacity,192,0.2,21622.435031808032,23533.445803769522,8.838092329334168
FOODS_3_252__TX_1,long_lead,48,0.05,4373.889318645604,4147.9516329027865,-5.16560135117412
FOODS_3_252__TX_1,long_lead,48,0.1,4373.889318645604,4147.9516329027865,-5.16560135117412
FOODS_3_252__TX_1,long_lead,48,0.2,4373.889318645604,4146.941333102722,-5.188699782031937
FOODS_3_252__TX_1,long_lead,96,0.05,4373.889318645604,4146.941333102722,-5.188699782031937
FOODS_3_252__TX_1,long_lead,96,0.1,4373.889318645604,3921.421202770229,-10.34475458595931
FOODS_3_252__TX_1,long_lead,96,0.2,4373.889318645604,3922.421202770229,-10.321891638885248
FOODS_3_252__TX_1,long_lead,192,0.05,4373.889318645604,3921.421202770229,-10.34475458595931
FOODS_3_252__TX_1,long_lead,192,0.1,4373.889318645604,3921.421202770229,-10.34475458595931
FOODS_3_252__TX_1,long_lead,192,0.2,4373.889318645604,3921.921202770229,-10.33332311242228
FOODS_3_252__TX_1,tight_capacity,48,0.05,9710.859522409766,12351.620580669272,27.193896195958942
FOODS_3_252__TX_1,tight_capacity,48,0.1,9710.859522409766,12352.120580669272,27.19904507077117
FOODS_3_252__TX_1,tight_capacity,48,0.2,9710.859522409766,12352.120580669272,27.19904507077117
FOODS_3_252__TX_1,tight_capacity,96,0.05,9710.859522409766,12351.620580669272,27.193896195958942
FOODS_3_252__TX_1,tight_capacity,96,0.1,9710.859522409766,10210.092791169083,5.140979205880135
FOODS_3_252__TX_1,tight_capacity,96,0.2,9710.859522409766,10210.092791169083,5.140979205880135
FOODS_3_252__TX_1,tight_capacity,192,0.05,9710.859522409766,10210.092791169083,5.140979205880135
FOODS_3_252__TX_1,tight_capacity,192,0.1,9710.859522409766,10210.092791169083,5.140979205880135
FOODS_3_252__TX_1,tight_capacity,192,0.2,9710.859522409766,10210.092791169083,5.140979205880135
FOODS_3_252__TX_2,long_lead,48,0.05,11938.677602711066,3569.1747510703967,-70.10410306866902
FOODS_3_252__TX_2,long_lead,48,0.1,11938.677602711066,3569.1747510703967,-70.10410306866902
FOODS_3_252__TX_2,long_lead,48,0.2,11938.677602711066,3569.1747510703967,-70.10410306866902
FOODS_3_252__TX_2,long_lead,96,0.05,11938.677602711066,3569.1747510703967,-70.10410306866902
FOODS_3_252__TX_2,long_lead,96,0.1,11938.677602711066,3569.1747510703967,-70.10410306866902
FOODS_3_252__TX_2,long_lead,96,0.2,11938.677602711066,3569.1747510703967,-70.10410306866902
FOODS_3_252__TX_2,long_lead,192,0.05,11938.677602711066,3569.1747510703967,-70.10410306866902
FOODS_3_252__TX_2,long_lead,192,0.1,11938.677602711066,3569.1747510703967,-70.10410306866902
FOODS_3_252__TX_2,long_lead,192,0.2,11938.677602711066,3569.1747510703967,-70.10410306866902
FOODS_3_252__TX_2,tight_capacity,48,0.05,6549.449449601506,12800.493103949324,95.44380336774957
FOODS_3_252__TX_2,tight_capacity,48,0.1,6549.449449601506,12800.493103949324,95.44380336774957
FOODS_3_252__TX_2,tight_capacity,48,0.2,6549.449449601506,12800.493103949324,95.44380336774957
FOODS_3_252__TX_2,tight_capacity,96,0.05,6549.449449601506,12800.493103949324,95.44380336774957
FOODS_3_252__TX_2,tight_capacity,96,0.1,6549.449449601506,12800.993103949324,95.45143759721951
FOODS_3_252__TX_2,tight_capacity,96,0.2,6549.449449601506,12800.493103949324,95.44380336774957
FOODS_3_252__TX_2,tight_capacity,192,0.05,6549.449449601506,12800.993103949324,95.45143759721951
FOODS_3_252__TX_2,tight_capacity,192,0.1,6549.449449601506,12800.993103949324,95.45143759721951
FOODS_3_252__TX_2,tight_capacity,192,0.2,6549.449449601506,12800.493103949324,95.44380336774957
FOODS_3_252__TX_3,long_lead,48,0.05,5947.781499493134,2463.2402822757144,-58.585561986673014
FOODS_3_252__TX_3,long_lead,48,0.1,5947.781499493134,2463.2402822757144,-58.585561986673014
FOODS_3_252__TX_3,long_lead,48,0.2,5947.781499493134,2463.2402822757144,-58.585561986673014
FOODS_3_252__TX_3,long_lead,96,0.05,5947.781499493134,2463.2402822757144,-58.585561986673014
FOODS_3_252__TX_3,long_lead,96,0.1,5947.781499493134,2457.33322703835,-58.68487725637261
FOODS_3_252__TX_3,long_lead,96,0.2,5947.781499493134,2457.33322703835,-58.68487725637261
FOODS_3_252__TX_3,long_lead,192,0.05,5947.781499493134,2457.33322703835,-58.68487725637261
FOODS_3_252__TX_3,long_lead,192,0.1,5947.781499493134,2457.33322703835,-58.68487725637261
FOODS_3_252__TX_3,long_lead,192,0.2,5947.781499493134,2454.1430484669213,-58.73851370168757
FOODS_3_252__TX_3,tight_capacity,48,0.05,8037.05522347819,7029.220562339266,-12.539849896698414
FOODS_3_252__TX_3,tight_capacity,48,0.1,8037.05522347819,7029.220562339266,-12.539849896698414
FOODS_3_252__TX_3,tight_capacity,48,0.2,8037.05522347819,7029.220562339266,-12.539849896698414
FOODS_3_252__TX_3,tight_capacity,96,0.05,8037.05522347819,7028.720562339266,-12.54607108077762
FOODS_3_252__TX_3,tight_capacity,96,0.1,8037.05522347819,7029.220562339266,-12.539849896698414
FOODS_3_252__TX_3,tight_capacity,96,0.2,8037.05522347819,11107.400770450087,38.20236966896373
FOODS_3_252__TX_3,tight_capacity,192,0.05,8037.05522347819,7028.720562339266,-12.54607108077762
FOODS_3_252__TX_3,tight_capacity,192,0.1,8037.05522347819,8041.55522347819,0.05599065671285183
FOODS_3_252__TX_3,tight_capacity,192,0.2,8037.05522347819,7029.220562339266,-12.539849896698414
FOODS_3_252__WI_3,long_lead,48,0.05,4555.481108127277,3055.9005225450546,-32.91816056281899
FOODS_3_252__WI_3,long_lead,48,0.1,4555.481108127277,3055.9005225450546,-32.91816056281899
FOODS_3_252__WI_3,long_lead,48,0.2,4555.481108127277,3055.9005225450546,-32.91816056281899
FOODS_3_252__WI_3,long_lead,96,0.05,4555.481108127277,3050.2219511164826,-33.04281416786722
FOODS_3_252__WI_3,long_lead,96,0.1,4555.481108127277,3050.2219511164826,-33.04281416786722
FOODS_3_252__WI_3,long_lead,96,0.2,4555.481108127277,3050.2219511164826,-33.04281416786722
FOODS_3_252__WI_3,long_lead,192,0.05,4555.481108127277,3050.2219511164826,-33.04281416786722
FOODS_3_252__WI_3,long_lead,192,0.1,4555.481108127277,3050.2219511164826,-33.04281416786722
FOODS_3_252__WI_3,long_lead,192,0.2,4555.481108127277,3050.2219511164826,-33.04281416786722
FOODS_3_252__WI_3,tight_capacity,48,0.05,5770.9979240848215,6968.685367751647,20.753558733202247
FOODS_3_252__WI_3,tight_capacity,48,0.1,5770.9979240848215,6968.185367751647,20.744894720381982
FOODS_3_252__WI_3,tight_capacity,48,0.2,5770.9979240848215,6968.185367751647,20.744894720381982
FOODS_3_252__WI_3,tight_capacity,96,0.05,5770.9979240848215,6968.685367751647,20.753558733202247
FOODS_3_252__WI_3,tight_capacity,96,0.1,5770.9979240848215,6968.185367751647,20.744894720381982
FOODS_3_252__WI_3,tight_capacity,96,0.2,5770.9979240848215,6968.185367751647,20.744894720381982
FOODS_3_252__WI_3,tight_capacity,192,0.05,5770.9979240848215,6968.685367751647,20.753558733202247
FOODS_3_252__WI_3,tight_capacity,192,0.1,5770.9979240848215,6968.185367751647,20.744894720381982
FOODS_3_252__WI_3,tight_capacity,192,0.2,5770.9979240848215,6968.185367751647,20.744894720381982
FOODS_3_281__CA_3,long_lead,48,0.05,10232.654017857149,10242.472996500377,0.09595730126410323
FOODS_3_281__CA_3,long_lead,48,0.1,10232.654017857149,10242.472996500377,0.09595730126410323
FOODS_3_281__CA_3,long_lead,48,0.2,10232.654017857149,10242.472996500377,0.09595730126410323
FOODS_3_281__CA_3,long_lead,96,0.05,10232.654017857149,10242.472996500377,0.09595730126410323
FOODS_3_281__CA_3,long_lead,96,0.1,10232.654017857149,10242.472996500377,0.09595730126410323
FOODS_3_281__CA_3,long_lead,96,0.2,10232.654017857149,10242.472996500377,0.09595730126410323
FOODS_3_281__CA_3,long_lead,192,0.05,10232.654017857149,10241.472996500377,0.0861846655602586
FOODS_3_281__CA_3,long_lead,192,0.1,10232.654017857149,10241.472996500377,0.0861846655602586
FOODS_3_281__CA_3,long_lead,192,0.2,10232.654017857149,10240.972996500377,0.08129834770833629
FOODS_3_281__CA_3,tight_capacity,48,0.05,20484.21651785715,20487.71651785715,0.017086325937576717
FOODS_3_281__CA_3,tight_capacity,48,0.1,20484.21651785715,20487.71651785715,0.017086325937576717
FOODS_3_281__CA_3,tight_capacity,48,0.2,20484.21651785715,20487.71651785715,0.017086325937576717
FOODS_3_281__CA_3,tight_capacity,96,0.05,20484.21651785715,20487.71651785715,0.017086325937576717
FOODS_3_281__CA_3,tight_capacity,96,0.1,20484.21651785715,20487.71651785715,0.017086325937576717
FOODS_3_281__CA_3,tight_capacity,96,0.2,20484.21651785715,20487.71651785715,0.017086325937576717
FOODS_3_281__CA_3,tight_capacity,192,0.05,20484.21651785715,20487.71651785715,0.017086325937576717
FOODS_3_281__CA_3,tight_capacity,192,0.1,20484.21651785715,20487.71651785715,0.017086325937576717
FOODS_3_281__CA_3,tight_capacity,192,0.2,20484.21651785715,20487.71651785715,0.017086325937576717
FOODS_3_282__CA_3,long_lead,48,0.05,9668.944482075709,4584.295331112437,-52.58742730800859
FOODS_3_282__CA_3,long_lead,48,0.1,9668.944482075709,4584.295331112437,-52.58742730800859
FOODS_3_282__CA_3,long_lead,48,0.2,9668.944482075709,4584.295331112437,-52.58742730800859
FOODS_3_282__CA_3,long_lead,96,0.05,9668.944482075709,4584.295331112437,-52.58742730800859
FOODS_3_282__CA_3,long_lead,96,0.1,9668.944482075709,4584.295331112437,-52.58742730800859
FOODS_3_282__CA_3,long_lead,96,0.2,9668.944482075709,4584.295331112437,-52.58742730800859
FOODS_3_282__CA_3,long_lead,192,0.05,9668.944482075709,4584.295331112437,-52.58742730800859
FOODS_3_282__CA_3,long_lead,192,0.1,9668.944482075709,4584.795331112437,-52.58225611273566
FOODS_3_282__CA_3,long_lead,192,0.2,9668.944482075709,4584.795331112437,-52.58225611273566
FOODS_3_282__CA_3,tight_capacity,48,0.05,2509.6920641062275,4444.471002559502,77.09228419392977
FOODS_3_282__CA_3,tight_capacity,48,0.1,2509.6920641062275,4868.217425554529,93.97668324254111
FOODS_3_282__CA_3,tight_capacity,48,0.2,2509.6920641062275,4444.471002559502,77.09228419392977
FOODS_3_282__CA_3,tight_capacity,96,0.05,2509.6920641062275,4444.471002559502,77.09228419392977
FOODS_3_282__CA_3,tight_capacity,96,0.1,2509.6920641062275,4868.217425554529,93.97668324254111
FOODS_3_282__CA_3,tight_capacity,96,0.2,2509.6920641062275,4444.471002559502,77.09228419392977
FOODS_3_282__CA_3,tight_capacity,192,0.05,2509.6920641062275,4444.471002559502,77.09228419392977
FOODS_3_282__CA_3,tight_capacity,192,0.1,2509.6920641062275,4868.217425554529,93.97668324254111
FOODS_3_282__CA_3,tight_capacity,192,0.2,2509.6920641062275,4444.471002559502,77.09228419392977
FOODS_3_288__CA_3,long_lead,48,0.05,4803.55615683472,2052.5978559854843,-57.26920246232671
FOODS_3_288__CA_3,long_lead,48,0.1,4803.55615683472,2052.5978559854843,-57.26920246232671
FOODS_3_288__CA_3,long_lead,48,0.2,4803.55615683472,2524.7313966760744,-47.44036887996467
FOODS_3_288__CA_3,long_lead,96,0.05,4803.55615683472,2052.5978559854843,-57.26920246232671
FOODS_3_288__CA_3,long_lead,96,0.1,4803.55615683472,2052.5978559854843,-57.26920246232671
FOODS_3_288__CA_3,long_lead,96,0.2,4803.55615683472,2524.7313966760744,-47.44036887996467
FOODS_3_288__CA_3,long_lead,192,0.05,4803.55615683472,2052.5978559854843,-57.26920246232671
FOODS_3_288__CA_3,long_lead,192,0.1,4803.55615683472,2228.8157674585464,-53.60071383182884
FOODS_3_288__CA_3,long_lead,192,0.2,4803.55615683472,2228.8157674585464,-53.60071383182884
FOODS_3_288__CA_3,tight_capacity,48,0.05,9287.820594506144,11238.371519035627,21.001169269820494
FOODS_3_288__CA_3,tight_capacity,48,0.1,9287.820594506144,11238.371519035627,21.001169269820494
FOODS_3_288__CA_3,tight_capacity,48,0.2,9287.820594506144,11238.371519035627,21.001169269820494
FOODS_3_288__CA_3,tight_capacity,96,0.05,9287.820594506144,11238.371519035627,21.001169269820494
FOODS_3_288__CA_3,tight_capacity,96,0.1,9287.820594506144,11238.371519035627,21.001169269820494
FOODS_3_288__CA_3,tight_capacity,96,0.2,9287.820594506144,11238.371519035627,21.001169269820494
FOODS_3_288__CA_3,tight_capacity,192,0.05,9287.820594506144,11238.371519035627,21.001169269820494
FOODS_3_288__CA_3,tight_capacity,192,0.1,9287.820594506144,11238.371519035627,21.001169269820494
FOODS_3_288__CA_3,tight_capacity,192,0.2,9287.820594506144,11238.371519035627,21.001169269820494
FOODS_3_318__CA_3,long_lead,48,0.05,1999.1492065896507,4644.712583531355,132.33446349183572
FOODS_3_318__CA_3,long_lead,48,0.1,1999.1492065896507,4644.712583531355,132.33446349183572
FOODS_3_318__CA_3,long_lead,48,0.2,1999.1492065896507,4644.712583531355,132.33446349183572
FOODS_3_318__CA_3,long_lead,96,0.05,1999.1492065896507,4645.712583531355,132.38448477072293
FOODS_3_318__CA_3,long_lead,96,0.1,1999.1492065896507,4645.712583531355,132.38448477072293
FOODS_3_318__CA_3,long_lead,96,0.2,1999.1492065896507,4645.712583531355,132.38448477072293
FOODS_3_318__CA_3,long_lead,192,0.05,1999.1492065896507,4645.712583531355,132.38448477072293
FOODS_3_318__CA_3,long_lead,192,0.1,1999.1492065896507,4645.712583531355,132.38448477072293
FOODS_3_318__CA_3,long_lead,192,0.2,1999.1492065896507,4645.712583531355,132.38448477072293
FOODS_3_318__CA_3,tight_capacity,48,0.05,4942.997948721772,5507.730646142778,11.42490252432821
FOODS_3_318__CA_3,tight_capacity,48,0.1,4942.997948721772,5507.730646142778,11.42490252432821
FOODS_3_318__CA_3,tight_capacity,48,0.2,4942.997948721772,4724.579702882787,-4.418740369808703
FOODS_3_318__CA_3,tight_capacity,96,0.05,4942.997948721772,4724.579702882787,-4.418740369808703
FOODS_3_318__CA_3,tight_capacity,96,0.1,4942.997948721772,4724.579702882787,-4.418740369808703
FOODS_3_318__CA_3,tight_capacity,96,0.2,4942.997948721772,4724.579702882787,-4.418740369808703
FOODS_3_318__CA_3,tight_capacity,192,0.05,4942.997948721772,4724.579702882787,-4.418740369808703
FOODS_3_318__CA_3,tight_capacity,192,0.1,4942.997948721772,4724.579702882787,-4.418740369808703
FOODS_3_318__CA_3,tight_capacity,192,0.2,4942.997948721772,4724.579702882787,-4.418740369808703
FOODS_3_318__WI_3,long_lead,48,0.05,3752.23436810832,3671.8252235372365,-2.1429670079915977
FOODS_3_318__WI_3,long_lead,48,0.1,3752.23436810832,3671.8252235372365,-2.1429670079915977
FOODS_3_318__WI_3,long_lead,48,0.2,3752.23436810832,3655.160579848003,-2.587092882187318
